sku,product_key,price,url,image,brand,color,color_family,fiber,yarn_weight,description
1353762,80791724,7.99,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/cranberry-yarn-bee-eternal-bliss-yarn/p/80791724,https://cdn.media.amplience.net/s/hobbylobby/1353762-80791724-02142025-IMGSET,Yarn Bee,5 Cranberry,red,100% Polyester,7 - Jumbo,"Content: 100% Polyester
Color: Red
Color Code: 5 Cranberry
Yarn Weight: 7 - Jumbo
Recommended Knitting Needles: 25mm (USA: Size 50; UK: Size 25)
Knit Gauge: 2.5 Stitches x 3.5 Rows = 4"" x 4""
Recommended Crochet Hooks: 25mm (USA: Size U; UK: Size 0)
Crochet Gauge: 2 Single Crochet x 2 Rows = 4"" x 4""
Skein Weight: 8 Ounces
Skein Yardage: 28 Yards
Quantity: 1
Care:
Hand Wash, Cold
Do Not Bleach
Dry Flat
Do Not Iron
Do Not Dry Clean"
1353770,80791725,7.99,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/light-gray-yarn-bee-eternal-bliss-yarn/p/80791725,https://cdn.media.amplience.net/s/hobbylobby/1353770-80791725-02142025-IMGSET,Yarn Bee,6 Light Gray,gray,100% Polyester,7 - Jumbo,"Content: 100% Polyester
Color: Gray
Color Code: 6 Light Gray
Yarn Weight: 7 - Jumbo
Recommended Knitting Needles: 25mm (USA: Size 50; UK: Size 25)
Knit Gauge: 2.5 Stitches x 3.5 Rows = 4"" x 4""
Recommended Crochet Hooks: 25mm (USA: Size U; UK: Size 0)
Crochet Gauge: 2 Single Crochet x 2 Rows = 4"" x 4""
Skein Weight: 8 Ounces
Skein Yardage: 28 Yards
Quantity: 1
Care:
Hand Wash, Cold
Do Not Bleach
Dry Flat
Do Not Iron
Do Not Dry Clean"
1353788,80791726,7.99,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/7-country-blue---yarn-bee-eternal-bliss-yarn/p/80791726,https://cdn.media.amplience.net/s/hobbylobby/1353788-80791726-02172025-IMGSET,Yarn Bee,7 Country Blue,blue,100% Polyester,7 - Jumbo,"Content: 100% Polyester
Color: Blue
Color Code: 07 Country Blue
Yarn Weight: 7 - Jumbo
Recommended Knitting Needles: 25mm (USA: Size 50; UK: Size 25)
Knit Gauge: 2.5 Stitches x 3.5 Rows = 4"" x 4""
Recommended Crochet Hooks: 25mm (USA: Size U; UK: Size 0)
Crochet Gauge: 2 Single Crochet x 2 Rows = 4"" x 4""
Skein Weight: 8 Ounces
Skein Yardage: 28 Yards
Quantity: 1
Care:
Hand Wash, Cold
Do Not Tumble Dry
Do Not Iron
Do Not Bleach
Do Not Dry Clean"
1353796,80791727,7.99,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/teal-yarn-bee-eternal-bliss-yarn/p/80791727,https://cdn.media.amplience.net/s/hobbylobby/1353796-80791727-02142025-IMGSET,Yarn Bee,8 Teal,bluegreen,100% Polyester,7 - Jumbo,"Content: 100% Polyester
Color: Teal
Color Code: 8 Teal
Yarn Weight: 7 - Jumbo
Recommended Knitting Needles: 25mm (USA: Size 50; UK: Size 25)
Knit Gauge: 2.5 Stitches x 3.5 Rows = 4"" x 4""
Recommended Crochet Hooks: 25mm (USA: Size U; UK: Size 0)
Crochet Gauge: 2 Single Crochet x 2 Rows = 4"" x 4""
Skein Weight: 8 Ounces
Skein Yardage: 28 Yards
Quantity: 1
Care:
Hand Wash, Cold
Do Not Bleach
Dry Flat
Do Not Iron
Do Not Dry Clean"
1512110,80842872,7.99,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/12-white---white-yarn-bee-eternal-bliss-yarn/p/80842872,https://cdn.media.amplience.net/s/hobbylobby/1512110-80842872-02142025-IMGSET,Yarn Bee,12 White,white,100% Polyester,7 - Jumbo,"Content: 100% Polyester
Color: White
Color Code: 12 White
Yarn Weight: 7 - Jumbo
Recommended Knitting Needles: 25mm (USA: Size 50; UK: Size 25)
Knit Gauge: 2.5 Stitches x 3.5 Rows = 4"" x 4""
Recommended Crochet Hooks: 25mm (USA: Size U; UK: Size 0)
Crochet Gauge: 2 Single Crochet x 2 Rows = 4"" x 4""
Skein Weight: 8 Ounces
Skein Yardage: 28 Yards
Quantity: 1
Care:
Hand Wash, Cold
Dry Flat
Do Not Iron
Do Not Bleach
Do Not Dry Clean"
1512128,80842873,7.99,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/10-soft-pink---yarn-bee-eternal-bliss-yarn/p/80842873,https://cdn.media.amplience.net/s/hobbylobby/1512128-80842873-02142025-IMGSET,Yarn Bee,10 Soft Pink,pink,100% Polyester,7 - Jumbo,"Content: 100% Polyester
Color: Pink
Color Code: 10 Soft Pink
Yarn Weight: 7 - Jumbo
Recommended Knitting Needles: 25mm (USA: Size 50; UK: Size 25)
Knit Gauge: 2.5 Stitches x 3.5 Rows = 4"" x 4""
Recommended Crochet Hooks: 25mm (USA: Size U; UK: Size 0)
Crochet Gauge: 2 Single Crochet x 2 Rows = 4"" x 4""
Skein Weight: 8 Ounces
Skein Yardage: 28 Yards
Quantity: 1
Care:
Hand Wash, Cold
Dry Flat
Do Not Iron
Do Not Bleach
Do Not Dry Clean"
1512136,80842874,7.99,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/14-spa-blue---yarn-bee-eternal-bliss-yarn/p/80842874,https://cdn.media.amplience.net/s/hobbylobby/1512136-80842874-02142025-IMGSET,Yarn Bee,14 Spa Blue,blue,100% Polyester,7 - Jumbo,"Content: 100% Polyester
Color: Blue
Color Code: 14 Spa Blue
Yarn Weight: 7 - Jumbo
Recommended Knitting Needles: 25mm (USA: Size 50; UK: Size 25)
Knit Gauge: 2.5 Stitches x 3.5 Rows = 4"" x 4""
Recommended Crochet Hooks: 25mm (USA: Size U; UK: Size 0)
Crochet Gauge: 2 Single Crochet x 2 Rows = 4"" x 4""
Skein Weight: 8 Ounces
Skein Yardage: 28 Yards
Quantity: 1
Care:
Hand Wash, Cold
Dry Flat
Do Not Iron
Do Not Bleach
Do Not Dry Clean"
1512144,80842876,7.99,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/16-taupe---yarn-bee-eternal-bliss-yarn/p/80842876,https://cdn.media.amplience.net/s/hobbylobby/1512144-80842876-02142025-IMGSET,Yarn Bee,16 Taupe,brown,100% Polyester,7 - Jumbo,"Content: 100% Polyester
Color: Taupe
Color Code: 16 Taupe
Yarn Weight: 7 - Jumbo
Recommended Knitting Needles: 25mm (USA: Size 50; UK: Size 25)
Knit Gauge: 2.5 Stitches x 3.5 Rows = 4"" x 4""
Recommended Crochet Hooks: 25mm (USA: Size U; UK: Size 0)
Crochet Gauge: 2 Single Crochet x 2 Rows = 4"" x 4""
Skein Weight: 8 Ounces
Skein Yardage: 28 Yards
Quantity: 1
Care:
Hand Wash, Cold
Dry Flat
Do Not Iron
Do Not Bleach
Do Not Dry Clean"
1841055,80953597,7.99,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/sage-yarn-bee-eternal-bliss-yarn/p/80953597,https://cdn.media.amplience.net/s/hobbylobby/1841055-80953597-02142025-IMGSET,Yarn Bee,16 Sage,green,100% Polyester,7 - Jumbo,"Content: 100% Polyester
Color: Green
Color Code: 16 Sage
Yarn Weight: 7 - Jumbo
Recommended Knitting Needles: 25mm (USA: Size 50; UK: Size 25)
Knit Gauge: 2.5 Stitches x 3.5 Rows = 4"" x 4""
Recommended Crochet Hooks: 25mm (USA: Size U; UK: Size 0)
Crochet Gauge: 2 Single Crochet x 2 Rows = 4"" x 4""
Skein Weight: 8 Ounces
Skein Yardage: 28 Yards
Quantity: 1
Care:
Hand Wash, Cold
Dry Flat
Do Not Iron
Do Not Bleach
Do Not Dry Clean"
1841071,80953600,7.99,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/red---yarn-bee-eternal-bliss-yarn/p/80953600,https://cdn.media.amplience.net/s/hobbylobby/1841071-80953600-02142025-IMGSET,Yarn Bee,18 Red,red,100% Polyester,7 - Jumbo,"Content: 100% Polyester
Color: Red
Color Code: 18 Red
Yarn Weight: 7 - Jumbo
Recommended Knitting Needles: 25mm (USA: Size 50)
Knit Gauge: 2.5 Stitches x 3.5 Rows = 4"" x 4""
Recommended Crochet Hooks: 25mm (USA: Size U)
Crochet Gauge: 2 Single Crochet x 2 Rows = 4"" x 4""
Skein Weight: 8 Ounces
Skein Yardage: 28 Yards
Quantity: 1
Care:
Hand Wash, Cold
Dry Flat
Do Not Iron
Do Not Bleach
Do Not Dry Clean"
1841097,80953601,7.99,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/navy-yarn-bee-eternal-bliss-yarn/p/80953601,https://cdn.media.amplience.net/s/hobbylobby/1841097-80953601-02142025-IMGSET,Yarn Bee,20 Navy,blue,100% Polyester,7 - Jumbo,"Content: 100% Polyester
Color: Blue
Color Code: 20 Navy
Yarn Weight: 7 - Jumbo
Recommended Knitting Needles: 25mm (USA: Size 50; UK: Size 25)
Knit Gauge: 2.5 Stitches x 3.5 Rows = 4"" x 4""
Recommended Crochet Hooks: 25mm (USA: Size U; UK: Size 0)
Crochet Gauge: 2 Single Crochet x 2 Rows = 4"" x 4""
Skein Weight: 8 Ounces
Skein Yardage: 28 Yards
Quantity: 1
Care:
Hand Wash, Cold
Dry Flat
Do Not Iron
Do Not Bleach
Do Not Dry Clean"
1964428,80990768,7.99,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/spiced-persimmon-yarn-bee-eternal-bliss-yarn/p/80990768,https://cdn.media.amplience.net/s/hobbylobby/1964428-80990768-02142025-IMGSET,Yarn Bee,22 Spiced Persimmon,orange,100% Polyester,7 - Jumbo,"Content: 100% Polyester
Color: Orange
Color Code: 22 Spiced Persimmon
Yarn Weight: 7 - Jumbo
Recommended Knitting Needles: 25mm (USA: Size 50; UK: Size 25)
Knit Gauge: 2.5 Stitches x 3.5 Rows = 4"" x 4""
Recommended Crochet Hooks: 25mm (USA: Size U; UK: Size 0)
Crochet Gauge: 2 Single Crochet x 2 Rows = 4"" x 4""
Skein Weight: 8 Ounces
Skein Yardage: 28 Yards
Quantity: 1
Care:
Hand Wash, Cold
Dry Flat
Do Not Iron
Do Not Bleach
Do Not Dry Clean"
1964436,80990769,7.99,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/mustard-yarn-bee-eternal-bliss-yarn/p/80990769,https://cdn.media.amplience.net/s/hobbylobby/1964436-80990769-02142025-IMGSET,Yarn Bee,24 Mustard,yellow,100% Polyester,7 - Jumbo,"Content: 100% Polyester
Color: Yellow
Color Code: 24 Mustard
Yarn Weight: 7 - Jumbo
Recommended Knitting Needles: 25mm (USA: Size 50; UK: Size 25)
Knit Gauge: 2.5 Stitches x 3.5 Rows = 4"" x 4""
Recommended Crochet Hooks: 25mm (USA: Size U; UK: Size 0)
Crochet Gauge: 2 Single Crochet x 2 Rows = 4"" x 4""
Skein Weight: 8 Ounces
Skein Yardage: 28 Yards
Quantity: 1
Care:
Hand Wash, Cold
Dry Flat
Do Not Iron
Do Not Bleach
Do Not Dry Clean"
2088789,81038820,7.99,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/26-black---yarn-bee-eternal-bliss-yarn/p/81038820,https://cdn.media.amplience.net/s/hobbylobby/2088789-81038820-02172025-IMGSET,Yarn Bee,26 Black,black,100% Polyester,7 - Jumbo,"Content: 100% Polyester
Color: Black
Color Code: 26 Black
Yarn Weight: 7 - Jumbo
Recommended Knitting Needles: 25mm (USA: Size 50; UK: Size 25)
Knit Gauge: 2.5 Stitches x 3.5 Rows = 4"" x 4""
Recommended Crochet Hooks: 25mm (USA: Size U; UK: Size 0)
Crochet Gauge: 2 Single Crochet x 2 Rows = 4"" x 4""
Skein Weight: 8 Ounces
Skein Yardage: 28 Yards
Quantity: 1
Care:
Hand Wash, Cold
Do Not Tumble Dry
Do Not Iron
Do Not Bleach
Do Not Dry Clean"
2088797,81038821,7.99,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/28-french-lilac---yarn-bee-eternal-bliss-yarn/p/81038821,https://cdn.media.amplience.net/s/hobbylobby/2088797-81038821-02142025-IMGSET,Yarn Bee,28 French Lilac,purple,100% Polyester,7 - Jumbo,"Content: 100% Polyester
Color: Purple
Color Code: 28 French Lilac
Yarn Weight: 7 - Jumbo
Recommended Knitting Needles: 25mm (USA: Size 50; UK: Size 25)
Knit Gauge: 2.5 Stitches x 3.5 Rows = 4"" x 4""
Recommended Crochet Hooks: 25mm (USA: Size U; UK: Size 0)
Crochet Gauge: 2 Single Crochet x 2 Rows = 4"" x 4""
Skein Weight: 8 Ounces
Skein Yardage: 28 Yards
Quantity: 1
Care:
Hand Wash, Cold
Dry Flat
Do Not Iron
Do Not Bleach
Do Not Dry Clean"
2088805,81038823,7.99,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/30-olive---yarn-bee-eternal-bliss-yarn/p/81038823,https://cdn.media.amplience.net/s/hobbylobby/2088805-81038823-02142025-IMGSET,Yarn Bee,30 Olive,green,100% Polyester,7 - Jumbo,"Content: 100% Polyester
Color: Green
Color Code: 30 Olive
Yarn Weight: 7 - Jumbo
Recommended Knitting Needles: 25mm (USA: Size 50; UK: Size 25)
Knit Gauge: 2.5 Stitches x 3.5 Rows = 4"" x 4""
Recommended Crochet Hooks: 25mm (USA: Size U; UK: Size 0)
Crochet Gauge: 2 Single Crochet x 2 Rows = 4"" x 4""
Skein Weight: 8 Ounces
Skein Yardage: 28 Yards
Quantity: 1
Care:
Hand Wash, Cold
Dry Flat
Do Not Iron
Do Not Bleach
Do Not Dry Clean"
2315133,81150925,7.99,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/coffee-yarn-bee-eternal-bliss-yarn/p/81150925,https://cdn.media.amplience.net/s/hobbylobby/2315133-81150925-02142025-IMGSET,Yarn Bee,34 Coffee,brown,100% Polyester,7 - Jumbo,"Content: 100% Polyester
Color: Brown
Color Code: 34 Coffee
Yarn Weight: 7 - Jumbo
Recommended Knitting Needles: 25mm (USA: Size 50; UK: Size 25)
Knit Gauge: 2.5 Stitches x 3.5 Rows = 4"" x 4""
Recommended Crochet Hooks: 25mm (USA: Size U; UK: Size 0)
Crochet Gauge: 2 Single Crochet x 2 Rows = 4"" x 4""
Skein Weight: 8 Ounces
Skein Yardage: 28 Yards
Quantity: 1
Care:
Hand Wash, Cold
Dry Flat
Do Not Iron
Do Not Bleach
Do Not Dry Clean"
2426914,81186035,7.99,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/38-truffle---yarn-bee-eternal-bliss-yarn/p/81186035,https://cdn.media.amplience.net/s/hobbylobby/2426914-81186035-02172025-IMGSET,Yarn Bee,38 Truffle,beige,100% Polyester,7 - Jumbo,"Content: 100% Polyester
Color: Beige
Color Code: 38 Truffle
Yarn Weight: 7 - Jumbo
Recommended Knitting Needles: 25mm (USA: Size 50; UK: Size 25)
Knit Gauge: 2.5 Stitches x 3.5 Rows = 4"" x 4""
Recommended Crochet Hook: 25mm (USA: Size U; UK: Size 0)
Crochet Gauge: 2 Single Crochet x 2 Rows = 4"" x 4""
Skein Weight: 8 Ounces
Skein Yardage: 28 Yards
Quantity: 1
Care:
Hand Wash, Cold
Do Not Tumble Dry
Do Not Iron
Do Not Bleach
Do Not Dry Clean"
2426930,81186037,7.99,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/40-across-the-isle---yarn-bee-eternal-bliss-yarn/p/81186037,https://cdn.media.amplience.net/s/hobbylobby/2426930-81186037-02142025-IMGSET,Yarn Bee,40 Across the Isle,blue,100% Polyester,7 - Jumbo,"Content: 100% Polyester
Color: Blue
Color Code: 40 Across The Isle
Yarn Weight: 7 - Jumbo
Recommended Knitting Needles: 25mm (USA: Size 50; UK: Size 25)
Knit Gauge: 2.5 Stitches x 3.5 Rows = 4"" x 4""
Recommended Crochet Hook: 25mm (USA: Size U; UK: Size 0)
Crochet Gauge: 2 Single Crochet x 2 Rows = 4"" x 4""
Skein Weight: 8 Ounces
Skein Yardage: 28 Yards
Quantity: 1
Care:
Hand Wash, Cold
Do Not Tumble Dry
Do Not Iron
Do Not Bleach
Do Not Dry Clean"
2426971,81186040,7.99,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/44-butterscotch-medallion---yarn-bee-eternal-bliss-yarn/p/81186040,https://cdn.media.amplience.net/s/hobbylobby/2426971-81186040-02142025-IMGSET,Yarn Bee,44 Butterscotch Medallion,orange,100% Polyester,7 - Jumbo,"Content: 100% Polyester
Color: Orange
Color Code: 44 Butterscotch Medallion
Yarn Weight: 7 - Jumbo
Recommended Knitting Needles: 25mm (USA: Size 50; UK: Size 25)
Knit Gauge: 2.5 Stitches x 3.5 Rows = 4"" x 4""
Recommended Crochet Hook: 25mm (USA: Size U; UK: Size 0)
Crochet Gauge: 2 Single Crochet x 2 Rows = 4"" x 4""
Skein Weight: 8 Ounces
Skein Yardage: 28 Yards
Quantity: 1
Care:
Hand Wash, Cold
Do Not Tumble Dry
Do Not Iron
Do Not Bleach
Do Not Dry Clean"
2426997,81186042,7.99,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/46-nice-to-see-blue---yarn-bee-eternal-bliss-yarn/p/81186042,https://cdn.media.amplience.net/s/hobbylobby/2426997-81186042-02172025-IMGSET,Yarn Bee,46 Nice To See Blue,blue,100% Polyester,7 - Jumbo,"Content: 100% Polyester
Color: Blue
Color Code: 46 Nice To See Blue
Yarn Weight: 7 - Jumbo
Recommended Knitting Needles: 25mm (USA: Size 50; UK: Size 25)
Knit Gauge: 2.5 Stitches x 3.5 Rows = 4"" x 4""
Recommended Crochet Hook: 25mm (USA: Size U; UK: Size 0)
Crochet Gauge: 2 Single Crochet x 2 Rows = 4"" x 4""
Skein Weight: 8 Ounces
Skein Yardage: 28 Yards
Quantity: 1
Care:
Hand Wash, Cold
Do Not Tumble Dry
Do Not Iron
Do Not Bleach
Do Not Dry Clean"
2427029,81186045,7.99,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/50-mulberry-it-over---yarn-bee-eternal-bliss-yarn/p/81186045,https://cdn.media.amplience.net/s/hobbylobby/2427029-81186045-02142025-IMGSET,Yarn Bee,50 Mulberry It Over,pink,100% Polyester,7 - Jumbo,"Content: 100% Polyester
Color: Pink
Color Code: 50 Mulberry It Over
Yarn Weight: 7 - Jumbo
Recommended Knitting Needles: 25mm (USA: Size 50; UK: Size 25)
Knit Gauge: 2.5 Stitches x 3.5 Rows = 4"" x 4""
Recommended Crochet Hook: 25mm (USA: Size U; UK: Size 0)
Crochet Gauge: 2 Single Crochet x 2 Rows = 4"" x 4""
Skein Weight: 8 Ounces
Skein Yardage: 28 Yards
Quantity: 1
Care:
Hand Wash, Cold
Do Not Tumble Dry
Do Not Iron
Do Not Bleach
Do Not Dry Clean"
1353747,80791722,7.99,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/1-ivory---yarn-bee-eternal-bliss-yarn/p/80791722,https://cdn.media.amplience.net/s/hobbylobby/1353747-80791722-02142025-IMGSET,Yarn Bee,1 Ivory,beige,100% Polyester,7 - Jumbo,"Content: 100% Polyester
Color: Beige
Color Code: 1 Ivory
Yarn Weight: 7 - Jumbo
Recommended Knitting Needles: 25mm (USA: Size 50; UK: Size 25)
Knit Gauge: 2.5 Stitches x 3.5 Rows = 4"" x 4""
Recommended Crochet Hooks: 25mm (USA: Size U; UK: Size 0)
Crochet Gauge: 2 Single Crochet x 2 Rows = 4"" x 4""
Skein Weight: 8 Ounces
Skein Yardage: 28 Yards
Quantity: 1
Care:
Hand Wash, Cold
Dry Flat
Do Not Iron
Do Not Bleach
Do Not Dry Clean"
2426963,81186039,7.99,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/42-bridesmaid-dress---yarn-bee-eternal-bliss-yarn/p/81186039,https://cdn.media.amplience.net/s/hobbylobby/2426963-81186039-02172025-IMGSET,Yarn Bee,42 Bridesmaid Dress,pink,100% Polyester,7 - Jumbo,"Content: 100% Polyester
Color: Blush
Color Code: 42 Bridesmaid Dress
Yarn Weight: 7 - Jumbo
Recommended Knitting Needles: 25mm (USA: Size 50; UK: Size 25)
Knit Gauge: 2.5 Stitches x 3.5 Rows = 4"" x 4""
Recommended Crochet Hook: 25mm (USA: Size U; UK: Size 0)
Crochet Gauge: 2 Single Crochet x 2 Rows = 4"" x 4""
Skein Weight: 8 Ounces
Skein Yardage: 28 Yards
Quantity: 1
Care:
Hand Wash, Cold
Do Not Tumble Dry
Do Not Iron
Do Not Bleach
Do Not Dry Clean"
2529501,81227479,7.99,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/forest---yarn-bee-eternal-bliss-yarn/p/81227479,https://cdn.media.amplience.net/s/hobbylobby/2529501-81227479-05192026-IMGSET,Yarn Bee,Forest,green,100% Polyester,7 - Jumbo,"Content: 100% Polyester
Color: Dark Green
Color Code: Forest
Yarn Weight: 7 - Jumbo
Recommended Knitting Needles: 25mm (USA: Size 50/UK: Size 25)
Knit Gauge: 2.5 Stitches x 3.5 Rows = 4"" x 4""
Recommended Crochet Hook: 25mm (USA: Size U/UK: Size 0)
Crochet Gauge: 2 Single Crochet x 2 Rows = 4"" x 4""
Skein Weight: 8 Ounces (226g)
Skein Yardage: 28 Yards
Quantity: 1
Care:
Hand Wash, Cold
Do Not Tumble Dry
Do Not Iron
Do Not Bleach
Do Not Dry Clean"
2529352,81227478,7.99,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/key-lime---yarn-bee-eternal-bliss-yarn/p/81227478,https://cdn.media.amplience.net/s/hobbylobby/2529352-81227478-05192026-IMGSET,Yarn Bee,Key Lime,green,100% Polyester,7 - Jumbo,"Content: 100% Polyester
Color: Lime Green
Color Code: Key Lime
Yarn Weight: 7 - Jumbo
Recommended Knitting Needles: 25mm (USA: Size 50/UK: Size 25)
Knit Gauge: 2.5 Stitches x 3.5 Rows = 4"" x 4""
Recommended Crochet Hook: 25mm (USA: Size U/UK: Size 0)
Crochet Gauge: 2 Single Crochet x 2 Rows = 4"" x 4""
Skein Weight: 8 Ounces (226g)
Skein Yardage: 28 Yards
Quantity: 1
Care:
Hand Wash, Cold
Do Not Tumble Dry
Do Not Iron
Do Not Bleach
Do Not Dry Clean"
2553873,81235012,7.99,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/orchid---yarn-bee-eternal-bliss-yarn/p/81235012,https://cdn.media.amplience.net/s/hobbylobby/2553873-81235012-05192026-IMGSET,Yarn Bee,Orchid,purple,100% Polyester,7 - Jumbo,"Content: 100% Polyester
Color: Light Purple
Color Code: Orchid
Yarn Weight: 7 - Jumbo
Recommended Knitting Needles: 25mm (USA: Size 50/UK: Size 25)
Knit Gauge: 2.5 Stitches x 3.5 Rows = 4"" x 4""
Recommended Crochet Hook: 25mm (USA: Size U/UK: Size 0)
Crochet Gauge: 2 Single Crochet x 2 Rows = 4"" x 4""
Skein Weight: 8 Ounces (226g)
Skein Yardage: 28 Yards
Care:
Hand Wash, Cold
Do Not Tumble Dry
Do Not Iron
Do Not Bleach
Do Not Dry Clean"
2553865,81235011,7.99,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/yellow---yarn-bee-eternal-bliss-yarn/p/81235011,https://cdn.media.amplience.net/s/hobbylobby/2553865-81235011-05192026-IMGSET,Yarn Bee,Yellow,yellow,100% Polyester,7 - Jumbo,"Content: 100% Polyester
Color Code: Yellow
Yarn Weight: 7 - Jumbo
Recommended Knitting Needles: 25mm (USA: Size 50/UK: Size 25)
Knit Gauge: 2.5 Stitches x 3.5 Rows = 4"" x 4""
Recommended Crochet Hook: 25mm (USA: Size U/UK: Size 0)
Crochet Gauge: 2 Single Crochet x 2 Rows = 4"" x 4""
Skein Weight: 8 Ounces (226g)
Skein Yardage: 28 Yards
Quantity: 1
Care:
Hand Wash, Cold
Do Not Tumble Dry
Do Not Iron
Do Not Bleach
Do Not Dry Clean"
267369,35534,6.49,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/baby-bee-sweet-delight-twist-yarn/p/35534,https://cdn.media.amplience.net/s/hobbylobby/267369-35534-IMGSET,Baby Bee,90 Bare Blue,blue,85% Acrylic & 15% Polyamide,5 - Bulky,"Content: 85% Acrylic & 15% Polyamide
Color: Blue
Color Code: 90 Bare Blue
Yarn Weight: 5 - Bulky
Recommended Knitting Needles: 6mm (USA Size: 10 - UK Size: 4)
Knit Gauge: 21 Stitches x 27 Rows = 4""
Recommended Crochet Hook: 6mm (USA Size: J-10 - UK Size: 4)
Crochet Gauge: 20 Single Crochet x 27 Rows = 6""
Skein Weight: 4 Ounces
Skein Yardage: 220 Yards
Quantity: 1
Care:
Hand Wash, Cold
Dry Flat, Do Not Machine Dry
Do Not Iron
Do Not Bleach
Dry Clean, Any Solvents"
1963941,80990648,11.99,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/120-christmas-print---crafter-s-secret-big-idea-yarn/p/80990648,https://cdn.media.amplience.net/s/hobbylobby/1963941-80990648-IMGSET,Crafter's Secret,120 Christmas Print,multi,100% Acrylic,4 - Medium,"Content: 100% Acrylic
Color: Red, Green & White
Color Code: 120 Christmas Print
Yarn Weight: 4 - Medium
Recommended Knitting Needles: 5mm (USA Size: 8 / UK Size: 6)
Knit Gauge: 18 Stitches x 23 Rows = 4"" x 4""
Recommended Crochet Hook: 5.5mm (USA Size: 9 / UK Size: 5)
Crochet Gauge: 12 Single Crochet x 15 Rows = 4"" x 4""
Skein Weight: 12 Ounces
Skein Yardage: 605 Yards
Quantity: 1
Care:
Machine Wash, Warm
Do Not Bleach
Tumble Dry, Normal
Do Not Iron
Dry Clean, Any Solvent"
1963743,80990631,11.99,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/51-pearl-fleck---crafter-s-secret-big-idea-yarn/p/80990631,https://cdn.media.amplience.net/s/hobbylobby/1963743-80990631-IMGSET,Crafter's Secret,51 Pearl Fleck,white,100% Acrylic,4 - Medium,"Content: 100% Acrylic
Color: Off-White, Brown & Tan
Color Code: 51 Pearl Fleck
Yarn Weight: 4 - Medium
Recommended Knitting Needles: 5mm (USA Size: 8 / UK Size: 6)
Knit Gauge: 18 Stitches x 23 Rows = 4"" x 4""
Recommended Crochet Hook: 5.5mm (USA Size: 9 / UK Size: 5)
Crochet Gauge: 12 Single Crochet x 15 Rows = 4"" x 4""
Skein Weight: 12 Ounces
Skein Yardage: 605 Yards
Quantity: 1
Care:
Machine Wash, Warm
Do Not Bleach
Tumble Dry, Normal
Do Not Iron
Dry Clean, Any Solvent"
282038,35857,5.99,https://www.hobbylobby.com/yarn-needle-art/yarn-tools/yarn/26-cocoa---yarn-bee-soft-secret-yarn/p/35857,https://cdn.media.amplience.net/s/hobbylobby/282038-35857-IMGSET,Yarn Bee,26 Cocoa,brown,100% Acrylic,4 - Medium,"Content: 100% Acrylic
Color: Brown
Color Code: 26 Cocoa
Yarn Weight: 4 - Medium
Recommended Knitting Needles: 4.5mm (USA: Size 7 - UK: Size 7)
Knit Gauge: 20 Stitches x 26 Rows = 4"" x 4""
Recommended Crochet Hook: 5.5mm (USA Size: H/8 - UK Size: 6)
Crochet Gauge: 14 Single Crochet x 18 Rows = 4” x 4”
Skein Weight: 6 Ounces
Skein Yardage: 300 Yards
Quantity: 1
Care:
Machine Wash, Warm, Gentle Or Delicate Cycle
Do Not Bleach
Do Not Iron
Do Not Dry Clean
Tumble Dry, Normal, Low Heat"
